synset_id	synset str	lemma	variant
294249	(Phalaenoptilus 1* (zw) [zw] | genus Phalaenoptilus 1* (zw))	genus Phalaenoptilus	1
294248	(nighthawk 2* (zw) [zw] | bullbat 1* (zw), mosquito hawk 2* (zw))	mosquito hawk	2
294247	(Chordeiles 1* (zw) [zw] | genus Chordeiles 1* (zw))	genus Chordeiles	1
294246	(whippoorwill 1* (zw) [zw] | Caprimulgus vociferus 1* (zw))	Caprimulgus vociferus	1
294245	(chuck-will's-widow 1* (zw) [zw] | Caprimulgus carolinensis 1* (zw))	Caprimulgus carolinensis	1
294244	(European goatsucker 1* (zw) [zw] | European nightjar 1* (zw), Caprimulgus europaeus 1* (zw))	Caprimulgus europaeus	1
294244	(European goatsucker 1* (zw) [zw] | European nightjar 1* (zw), Caprimulgus europaeus 1* (zw))	European nightjar	1
294244	(European goatsucker 1* (zw) [zw] | European nightjar 1* (zw), Caprimulgus europaeus 1* (zw))	European goatsucker	1
294243	(Caprimulgus 1* (zw) [zw] | genus Caprimulgus 1* (zw))	genus Caprimulgus	1
294241	(Caprimulgidae 1* (zw) [zw] | family Caprimulgidae 1* (zw))	family Caprimulgidae	1
294240	(caprimulgiform bird 1* (zw) [zw] | )	caprimulgiform bird	1
294239	(Caprimulgiformes 1* (zw) [zw] | order Caprimulgiformes 1* (zw))	order Caprimulgiformes	1
294237	(Ramphomicron 1* (zw) [zw] | genus Ramphomicron 1* (zw))	genus Ramphomicron	1
294236	(Chalcostigma 1* (zw) [zw] | genus Chalcostigma 1* (zw))	genus Chalcostigma	1
294235	(Archilochus colubris 1* (zw) [zw] | )	Archilochus colubris	1
294234	(Archilochus 1* (zw) [zw] | genus Archilochus 1* (zw))	genus Archilochus	1
294232	(Trochilidae 1* (zw) [zw] | family Trochilidae 1* (zw))	family Trochilidae	1
294231	(tree swift 1* (zw) [zw] | crested swift 1* (zw))	crested swift	1
294231	(tree swift 1* (zw) [zw] | crested swift 1* (zw))	tree swift	1
294230	(Hemiprocnidae 1* (zw) [zw] | family Hemiprocnidae 1* (zw))	family Hemiprocnidae	1
294229	(swiftlet 1* (zw) [zw] | Collocalia inexpectata 1* (zw))	Collocalia inexpectata	1
294228	(Collocalia 1* (zw) [zw] | genus Collocalia 1* (zw))	genus Collocalia	1
294227	(chimney swift 1* (zw) [zw] | chimney swallow 1* (zw), Chateura pelagica 1* (zw))	Chateura pelagica	1
294227	(chimney swift 1* (zw) [zw] | chimney swallow 1* (zw), Chateura pelagica 1* (zw))	chimney swallow	1
294227	(chimney swift 1* (zw) [zw] | chimney swallow 1* (zw), Chateura pelagica 1* (zw))	chimney swift	1
294226	(Chateura 1* (zw) [zw] | genus Chateura 1* (zw))	genus Chateura	1
294225	(European swift 1* (zw) [zw] | Apus apus 1* (zw))	Apus apus	1
294225	(European swift 1* (zw) [zw] | Apus apus 1* (zw))	European swift	1
294224	(Apus 2* (zw) [zw] | genus Apus 1* (zw))	genus Apus	1
294222	(Apodidae 1* (zw) [zw] | family Apodidae 1* (zw))	family Apodidae	1
294221	(apodiform bird 1* (zw) [zw] | )	apodiform bird	1
294220	(Apodiformes 1* (zw) [zw] | order Apodiformes 1* (zw))	order Apodiformes	1
294218	(Todus 1* (zw) [zw] | genus Todus 1* (zw))	genus Todus	1
294217	(Todidae 1* (zw) [zw] | family Todidae 1* (zw))	family Todidae	1
294215	(Momotus 1* (zw) [zw] | genus Momotus 1* (zw))	genus Momotus	1
294214	(Momotidae 1* (zw) [zw] | family Momotidae 1* (zw))	family Momotidae	1
294213	(wood hoopoe 1* (zw) [zw] | )	wood hoopoe	1
294212	(Phoeniculus 1* (zw) [zw] | genus Phoeniculus 1* (zw))	genus Phoeniculus	1
294211	(Phoeniculidae 1* (zw) [zw] | family Phoeniculidae 1* (zw))	family Phoeniculidae	1
294210	(Euopean hoopoe 1* (zw) [zw] | Upupa epops 1* (zw))	Upupa epops	1
294210	(Euopean hoopoe 1* (zw) [zw] | Upupa epops 1* (zw))	Euopean hoopoe	1
294208	(Upupa 1* (zw) [zw] | genus Upupa 1* (zw))	genus Upupa	1
294207	(Upupidae 1* (zw) [zw] | family Upupidae 1* (zw))	family Upupidae	1
294205	(Buceros 1* (zw) [zw] | genus Buceros 1* (zw))	genus Buceros	1
294204	(Bucerotidae 1* (zw) [zw] | family Bucerotidae 1* (zw))	family Bucerotidae	1
294203	(bee eater 1* (zw) [zw] | )	bee eater	1
294202	(Merops 1* (zw) [zw] | genus Merops 1* (zw))	genus Merops	1
294201	(Meropidae 1* (zw) [zw] | family Meropidae 1* (zw))	family Meropidae	1
294200	(kookaburra 1* (zw) [zw] | laughing jackass 1* (zw), Dacelo gigas 1* (zw))	Dacelo gigas	1
294200	(kookaburra 1* (zw) [zw] | laughing jackass 1* (zw), Dacelo gigas 1* (zw))	laughing jackass	1
294199	(Halcyon 2* (zw) [zw] | genus Halcyon 1* (zw))	genus Halcyon	1
294198	(Dacelo 1* (zw) [zw] | genus Dacelo 1* (zw))	genus Dacelo	1
294197	(belted kingfisher 1* (zw) [zw] | Ceryle alcyon 1* (zw))	Ceryle alcyon	1
294197	(belted kingfisher 1* (zw) [zw] | Ceryle alcyon 1* (zw))	belted kingfisher	1
294196	(Ceryle 1* (zw) [zw] | genus Ceryle 1* (zw))	genus Ceryle	1
294195	(Eurasian kingfisher 1* (zw) [zw] | Alcedo atthis 1* (zw))	Alcedo atthis	1
294195	(Eurasian kingfisher 1* (zw) [zw] | Alcedo atthis 1* (zw))	Eurasian kingfisher	1
294194	(Alcedo 1* (zw) [zw] | genus Alcedo 1* (zw))	genus Alcedo	1
294191	(Alcedinidae 1* (zw) [zw] | family Alcedinidae 1* (zw))	family Alcedinidae	1
294190	(ground roller 1* (zw) [zw] | )	ground roller	1
294189	(European roller 1* (zw) [zw] | Coracias garrulus 1* (zw))	Coracias garrulus	1
294189	(European roller 1* (zw) [zw] | Coracias garrulus 1* (zw))	European roller	1
294188	(Coracias 1* (zw) [zw] | genus Coracias 1* (zw))	genus Coracias	1
294186	(Coraciidae 1* (zw) [zw] | family Coraciidae 1* (zw))	family Coraciidae	1
294185	(coraciiform bird 1* (zw) [zw] | )	coraciiform bird	1
294184	(Picariae 1* (zw) [zw] | order Picariae 1* (zw))	order Picariae	1
294183	(Coraciiformes 1* (zw) [zw] | order Coraciiformes 1* (zw))	order Coraciiformes	1
294181	(Musophaga 1* (zw) [zw] | genus Musophaga 1* (zw))	genus Musophaga	1
294180	(Musophagidae 1* (zw) [zw] | family Musophagidae 1* (zw))	family Musophagidae	1
294179	(pheasant coucal 1* (zw) [zw] | pheasant cuckoo 1* (zw), Centropus phasianinus 1* (zw))	Centropus phasianinus	1
294179	(pheasant coucal 1* (zw) [zw] | pheasant cuckoo 1* (zw), Centropus phasianinus 1* (zw))	pheasant cuckoo	1
294179	(pheasant coucal 1* (zw) [zw] | pheasant cuckoo 1* (zw), Centropus phasianinus 1* (zw))	pheasant coucal	1
294178	(crow pheasant 1* (zw) [zw] | Centropus sinensis 1* (zw))	Centropus sinensis	1
294178	(crow pheasant 1* (zw) [zw] | Centropus sinensis 1* (zw))	crow pheasant	1
294176	(Centropus 1* (zw) [zw] | genus Centropus 1* (zw))	genus Centropus	1
294174	(Crotophaga 1* (zw) [zw] | genus Crotophaga 1* (zw))	genus Crotophaga	1
294173	(roadrunner 1* (zw) [zw] | chaparral cock 1* (zw), Geococcyx californianus 1* (zw))	Geococcyx californianus	1
294173	(roadrunner 1* (zw) [zw] | chaparral cock 1* (zw), Geococcyx californianus 1* (zw))	chaparral cock	1
294172	(Geococcyx 1* (zw) [zw] | genus Geococcyx 1* (zw))	genus Geococcyx	1
294171	(black-billed cuckoo 1* (zw) [zw] | Coccyzus erythropthalmus 1* (zw))	Coccyzus erythropthalmus	1
294171	(black-billed cuckoo 1* (zw) [zw] | Coccyzus erythropthalmus 1* (zw))	black-billed cuckoo	1
294170	(Coccyzus 1* (zw) [zw] | genus Coccyzus 1* (zw))	genus Coccyzus	1
294169	(European cuckoo 1* (zw) [zw] | Cuculus canorus 1* (zw))	Cuculus canorus	1
294169	(European cuckoo 1* (zw) [zw] | Cuculus canorus 1* (zw))	European cuckoo	1
294168	(Cuculus 1* (zw) [zw] | genus Cuculus 1* (zw))	genus Cuculus	1
294166	(Cuculidae 1* (zw) [zw] | family Cuculidae 1* (zw))	family Cuculidae	1
294165	(cuculiform bird 1* (zw) [zw] | )	cuculiform bird	1
294164	(Cuculiformes 1* (zw) [zw] | order Cuculiformes 1* (zw))	order Cuculiformes	1
294163	(ring-necked parakeet 1* (zw) [zw] | Psittacula krameri 1* (zw))	Psittacula krameri	1
294163	(ring-necked parakeet 1* (zw) [zw] | Psittacula krameri 1* (zw))	ring-necked parakeet	1
294162	(Psittacula 1* (zw) [zw] | genus Psittacula 1* (zw))	genus Psittacula	1
294161	(budgerigar 1* (zw) [zw] | budgereegah 1* (zw), budgerygah 1* (zw), budgie 1* (zw), grass parakeet 1* (zw), lovebird 1* (zw), shell parakeet 1* (zw), Melopsittacus undulatus 1* (zw))	Melopsittacus undulatus	1
294161	(budgerigar 1* (zw) [zw] | budgereegah 1* (zw), budgerygah 1* (zw), budgie 1* (zw), grass parakeet 1* (zw), lovebird 1* (zw), shell parakeet 1* (zw), Melopsittacus undulatus 1* (zw))	shell parakeet	1
294161	(budgerigar 1* (zw) [zw] | budgereegah 1* (zw), budgerygah 1* (zw), budgie 1* (zw), grass parakeet 1* (zw), lovebird 1* (zw), shell parakeet 1* (zw), Melopsittacus undulatus 1* (zw))	grass parakeet	1
294160	(Melopsittacus 1* (zw) [zw] | genus Melopsittacus 1* (zw))	genus Melopsittacus	1
294159	(Carolina parakeet 1* (zw) [zw] | Conuropsis carolinensis 1* (zw))	Conuropsis carolinensis	1
294159	(Carolina parakeet 1* (zw) [zw] | Conuropsis carolinensis 1* (zw))	Carolina parakeet	1
294158	(Conuropsis 1* (zw) [zw] | genus Conuropsis 1* (zw))	genus Conuropsis	1
294156	(rainbow lorikeet 1* (zw) [zw] | Trichoglossus moluccanus 1* (zw))	Trichoglossus moluccanus	1
294156	(rainbow lorikeet 1* (zw) [zw] | Trichoglossus moluccanus 1* (zw))	rainbow lorikeet	1
294155	(Trichoglossus 1* (zw) [zw] | genus Trichoglossus 1* (zw))	genus Trichoglossus	1
294154	(varied Lorikeet 1* (zw) [zw] | Glossopsitta versicolor 1* (zw))	Glossopsitta versicolor	1
294154	(varied Lorikeet 1* (zw) [zw] | Glossopsitta versicolor 1* (zw))	varied Lorikeet	1
294153	(Glossopsitta 1* (zw) [zw] | genus Glossopsitta 1* (zw))	genus Glossopsitta	1
294150	(Loriinae 1* (zw) [zw] | subfamily Loriinae 1* (zw))	subfamily Loriinae	1
294148	(Agapornis 1* (zw) [zw] | genus Agapornis 1* (zw))	genus Agapornis	1
294147	(cockateel 1* (zw) [zw] | cockatiel 1* (zw), cockatoo parrot 1* (zw), Nymphicus hollandicus 1* (zw))	Nymphicus hollandicus	1
294147	(cockateel 1* (zw) [zw] | cockatiel 1* (zw), cockatoo parrot 1* (zw), Nymphicus hollandicus 1* (zw))	cockatoo parrot	1
294146	(Nymphicus 1* (zw) [zw] | genus Nymphicus 1* (zw))	genus Nymphicus	1
294145	(pink cockatoo 1* (zw) [zw] | Kakatoe leadbeateri 1* (zw))	Kakatoe leadbeateri	1
294145	(pink cockatoo 1* (zw) [zw] | Kakatoe leadbeateri 1* (zw))	pink cockatoo	1
294144	(sulphur-crested cockatoo 1* (zw) [zw] | Kakatoe galerita 1* (zw), Cacatua galerita 1* (zw))	Cacatua galerita	1
294144	(sulphur-crested cockatoo 1* (zw) [zw] | Kakatoe galerita 1* (zw), Cacatua galerita 1* (zw))	Kakatoe galerita	1
294144	(sulphur-crested cockatoo 1* (zw) [zw] | Kakatoe galerita 1* (zw), Cacatua galerita 1* (zw))	sulphur-crested cockatoo	1
294142	(Kakatoe 1* (zw) [zw] | genus Kakatoe 1* (zw), Cacatua 1* (zw), genus Cacatua 1* (zw))	genus Cacatua	1
294142	(Kakatoe 1* (zw) [zw] | genus Kakatoe 1* (zw), Cacatua 1* (zw), genus Cacatua 1* (zw))	genus Kakatoe	1
294141	(kea 1* (zw) [zw] | Nestor notabilis 1* (zw))	Nestor notabilis	1
294140	(Nestor 2* (zw) [zw] | genus Nestor 1* (zw))	genus Nestor	1
294138	(Ara 2* (zw) [zw] | genus Ara 1* (zw))	genus Ara	1
294136	(Amazona 1* (zw) [zw] | genus Amazona 1* (zw))	genus Amazona	1
294135	(African grey 1* (zw) [zw] | African gray 1* (zw), Psittacus erithacus 1* (zw))	Psittacus erithacus	1
294135	(African grey 1* (zw) [zw] | African gray 1* (zw), Psittacus erithacus 1* (zw))	African gray	1
294135	(African grey 1* (zw) [zw] | African gray 1* (zw), Psittacus erithacus 1* (zw))	African grey	1
294134	(Psittacus 1* (zw) [zw] | genus Psittacus 1* (zw))	genus Psittacus	1
294133	(Psittacidae 1* (zw) [zw] | family Psittacidae 1* (zw))	family Psittacidae	1
294132	(poll 4* (zw) [zw] | poll parrot 1* (zw))	poll parrot	1
294129	(Psittaciformes 1* (zw) [zw] | order Psittaciformes 1* (zw))	order Psittaciformes	1
294128	(pallas's sandgrouse 1* (zw) [zw] | Syrrhaptes paradoxus 1* (zw))	Syrrhaptes paradoxus	1
294128	(pallas's sandgrouse 1* (zw) [zw] | Syrrhaptes paradoxus 1* (zw))	pallas's sandgrouse	1
294127	(Syrrhaptes 1* (zw) [zw] | genus Syrrhaptes 1* (zw))	genus Syrrhaptes	1
294126	(pin-tailed sandgrouse 1* (zw) [zw] | pin-tailed grouse 1* (zw), Pterocles alchata 1* (zw))	Pterocles alchata	1
294126	(pin-tailed sandgrouse 1* (zw) [zw] | pin-tailed grouse 1* (zw), Pterocles alchata 1* (zw))	pin-tailed grouse	1
294126	(pin-tailed sandgrouse 1* (zw) [zw] | pin-tailed grouse 1* (zw), Pterocles alchata 1* (zw))	pin-tailed sandgrouse	1
294125	(painted sandgrouse 1* (zw) [zw] | Pterocles indicus 1* (zw))	Pterocles indicus	1
294125	(painted sandgrouse 1* (zw) [zw] | Pterocles indicus 1* (zw))	painted sandgrouse	1
294124	(Pterocles 1* (zw) [zw] | genus Pterocles 1* (zw))	genus Pterocles	1
294123	(sandgrouse 1* (zw) [zw] | sand grouse 1* (zw))	sand grouse	1
294122	(Pteroclididae 1* (zw) [zw] | family Pteroclididae 1* (zw))	family Pteroclididae	1
294121	(passenger pigeon 1* (zw) [zw] | Ectopistes migratorius 1* (zw))	Ectopistes migratorius	1
294121	(passenger pigeon 1* (zw) [zw] | Ectopistes migratorius 1* (zw))	passenger pigeon	1
294120	(Ectopistes 1* (zw) [zw] | genus Ectopistes 1* (zw))	genus Ectopistes	1
294119	(carrier pigeon 1* (zw) [zw] | )	carrier pigeon	1
294118	(homing pigeon 1* (zw) [zw] | homer 5* (zw))	homing pigeon	1
294117	(roller 7* (zw) [zw] | tumbler 4* (zw), tumbler pigeon 1* (zw))	tumbler pigeon	1
294116	(fairy swallow 1* (zw) [zw] | )	fairy swallow	1
294114	(domestic pigeon 1* (zw) [zw] | )	domestic pigeon	1
294113	(mourning dove 1* (zw) [zw] | Zenaidura macroura 1* (zw))	Zenaidura macroura	1
294113	(mourning dove 1* (zw) [zw] | Zenaidura macroura 1* (zw))	mourning dove	1
294112	(Zenaidura 1* (zw) [zw] | genus Zenaidura 1* (zw))	genus Zenaidura	1
294111	(Australian turtledove 1* (zw) [zw] | turtledove 1* (zw), Stictopelia cuneata 1* (zw))	Stictopelia cuneata	1
294111	(Australian turtledove 1* (zw) [zw] | turtledove 1* (zw), Stictopelia cuneata 1* (zw))	Australian turtledove	1
294110	(Stictopelia 1* (zw) [zw] | genus Stictopelia 1* (zw))	genus Stictopelia	1
294109	(ringdove 1* (zw) [zw] | Streptopelia risoria 1* (zw))	Streptopelia risoria	1
294108	(Streptopelia turtur 1* (zw) [zw] | )	Streptopelia turtur	1
294106	(Streptopelia 1* (zw) [zw] | genus Streptopelia 1* (zw))	genus Streptopelia	1
294105	(wood pigeon 1* (zw) [zw] | ringdove 2* (zw), cushat 1* (zw), Columba palumbus 1* (zw))	Columba palumbus	1
294105	(wood pigeon 1* (zw) [zw] | ringdove 2* (zw), cushat 1* (zw), Columba palumbus 1* (zw))	wood pigeon	1
294104	(band-tailed pigeon 1* (zw) [zw] | band-tail pigeon 1* (zw), bandtail 1* (zw), Columba fasciata 1* (zw))	Columba fasciata	1
294104	(band-tailed pigeon 1* (zw) [zw] | band-tail pigeon 1* (zw), bandtail 1* (zw), Columba fasciata 1* (zw))	band-tail pigeon	1
294104	(band-tailed pigeon 1* (zw) [zw] | band-tail pigeon 1* (zw), bandtail 1* (zw), Columba fasciata 1* (zw))	band-tailed pigeon	1
294103	(rock dove 1* (zw) [zw] | rock pigeon 1* (zw), Columba livia 1* (zw))	Columba livia	1
294103	(rock dove 1* (zw) [zw] | rock pigeon 1* (zw), Columba livia 1* (zw))	rock pigeon	1
294103	(rock dove 1* (zw) [zw] | rock pigeon 1* (zw), Columba livia 1* (zw))	rock dove	1
294102	(Columba 2* (zw) [zw] | genus Columba 1* (zw))	genus Columba	1
294100	(pouter pigeon 1* (zw) [zw] | pouter 2* (zw))	pouter pigeon	1
294098	(Columbidae 1* (zw) [zw] | family Columbidae 1* (zw))	family Columbidae	1
294097	(solitaire 2* (zw) [zw] | Pezophaps solitaria 1* (zw))	Pezophaps solitaria	1
294096	(Pezophaps 1* (zw) [zw] | genus Pezophaps 1* (zw))	genus Pezophaps	1
294095	(dodo 2* (zw) [zw] | Raphus cucullatus 1* (zw))	Raphus cucullatus	1
294094	(Raphus 1* (zw) [zw] | genus Raphus 1* (zw))	genus Raphus	1
294093	(Raphidae 1* (zw) [zw] | family Raphidae 1* (zw))	family Raphidae	1
294092	(columbiform bird 1* (zw) [zw] | )	columbiform bird	1
294091	(Columbiformes 1* (zw) [zw] | order Columbiformes 1* (zw))	order Columbiformes	1
294089	(Tinamidae 1* (zw) [zw] | family Tinamidae 1* (zw))	family Tinamidae	1
294088	(Tinamiformes 1* (zw) [zw] | order Tinamiformes 1* (zw))	order Tinamiformes	1
294087	(hoatzin 1* (zw) [zw] | hoactzin 1* (zw), stinkbird 1* (zw), Opisthocomus hoazin 1* (zw))	Opisthocomus hoazin	1
294086	(Opisthocomus 1* (zw) [zw] | genus Opisthocomus 1* (zw))	genus Opisthocomus	1
294085	(Opisthocomidae 1* (zw) [zw] | family Opisthocomidae 1* (zw))	family Opisthocomidae	1
294083	(guinea fowl 1* (zw) [zw] | guinea 4* (zw), Numida meleagris 1* (zw))	Numida meleagris	1
294083	(guinea fowl 1* (zw) [zw] | guinea 4* (zw), Numida meleagris 1* (zw))	guinea fowl	1
294082	(Numida 1* (zw) [zw] | genus Numida 1* (zw))	genus Numida	1
294081	(Numididae 1* (zw) [zw] | subfamily Numididae 1* (zw), Numidinae 1* (zw), subfamily Numidinae 1* (zw))	subfamily Numidinae	1
294081	(Numididae 1* (zw) [zw] | subfamily Numididae 1* (zw), Numidinae 1* (zw), subfamily Numidinae 1* (zw))	subfamily Numididae	1
294080	(mountain quail 1* (zw) [zw] | mountain partridge 1* (zw), Oreortyx picta palmeri 1* (zw))	Oreortyx picta palmeri	1
294080	(mountain quail 1* (zw) [zw] | mountain partridge 1* (zw), Oreortyx picta palmeri 1* (zw))	mountain partridge	1
294080	(mountain quail 1* (zw) [zw] | mountain partridge 1* (zw), Oreortyx picta palmeri 1* (zw))	mountain quail	1
294079	(Oreortyx 1* (zw) [zw] | genus Oreortyx 1* (zw))	genus Oreortyx	1
294078	(Greek partridge 1* (zw) [zw] | rock partridge 1* (zw), Alectoris graeca 1* (zw))	Alectoris graeca	1
294078	(Greek partridge 1* (zw) [zw] | rock partridge 1* (zw), Alectoris graeca 1* (zw))	rock partridge	1
294078	(Greek partridge 1* (zw) [zw] | rock partridge 1* (zw), Alectoris graeca 1* (zw))	Greek partridge	1
294077	(red-legged partridge 1* (zw) [zw] | Alectoris ruffa 1* (zw))	Alectoris ruffa	1
294077	(red-legged partridge 1* (zw) [zw] | Alectoris ruffa 1* (zw))	red-legged partridge	1
294076	(Alectoris 1* (zw) [zw] | genus Alectoris 1* (zw))	genus Alectoris	1
294075	(Hungarian partridge 1* (zw) [zw] | grey partridge 1* (zw), gray partridge 1* (zw), Perdix perdix 1* (zw))	Perdix perdix	1
294075	(Hungarian partridge 1* (zw) [zw] | grey partridge 1* (zw), gray partridge 1* (zw), Perdix perdix 1* (zw))	gray partridge	1
294075	(Hungarian partridge 1* (zw) [zw] | grey partridge 1* (zw), gray partridge 1* (zw), Perdix perdix 1* (zw))	grey partridge	1
294075	(Hungarian partridge 1* (zw) [zw] | grey partridge 1* (zw), gray partridge 1* (zw), Perdix perdix 1* (zw))	Hungarian partridge	1
294074	(Perdix 1* (zw) [zw] | genus Perdix 1* (zw))	genus Perdix	1
294072	(Perdicidae 1* (zw) [zw] | subfamily Perdicidae 1* (zw), Perdicinae 1* (zw), subfamily Perdicinae 1* (zw))	subfamily Perdicinae	1
294072	(Perdicidae 1* (zw) [zw] | subfamily Perdicidae 1* (zw), Perdicinae 1* (zw), subfamily Perdicinae 1* (zw))	subfamily Perdicidae	1
294070	(genus Tragopan 1* (zw) [zw] | )	genus Tragopan	1
294069	(California quail 1* (zw) [zw] | Lofortyx californicus 1* (zw))	Lofortyx californicus	1
294069	(California quail 1* (zw) [zw] | Lofortyx californicus 1* (zw))	California quail	1
294068	(Lofortyx 1* (zw) [zw] | genus Lofortyx 1* (zw))	genus Lofortyx	1
294066	(green peafowl 1* (zw) [zw] | Pavo muticus 1* (zw))	Pavo muticus	1
294066	(green peafowl 1* (zw) [zw] | Pavo muticus 1* (zw))	green peafowl	1
294065	(blue peafowl 1* (zw) [zw] | Pavo cristatus 1* (zw))	Pavo cristatus	1
294065	(blue peafowl 1* (zw) [zw] | Pavo cristatus 1* (zw))	blue peafowl	1
294061	(peafowl 1* (zw) [zw] | bird of Juno 1* (zw))	bird of Juno	1
294060	(Pavo 2* (zw) [zw] | genus Pavo 1* (zw))	genus Pavo	1
294059	(Odontophorus 1* (zw) [zw] | genus Odontophorus 1* (zw))	genus Odontophorus	1
294057	(Lophophorus 1* (zw) [zw] | genus Lophophorus 1* (zw))	genus Lophophorus	1
294056	(migratory quail 1* (zw) [zw] | Coturnix coturnix 1* (zw), Coturnix communis 1* (zw))	Coturnix communis	1
294056	(migratory quail 1* (zw) [zw] | Coturnix coturnix 1* (zw), Coturnix communis 1* (zw))	Coturnix coturnix	1
294056	(migratory quail 1* (zw) [zw] | Coturnix coturnix 1* (zw), Coturnix communis 1* (zw))	migratory quail	1
294055	(Old World quail 1* (zw) [zw] | )	Old World quail	1
294054	(Coturnix 1* (zw) [zw] | genus Coturnix 1* (zw))	genus Coturnix	1
294053	(northern bobwhite 1* (zw) [zw] | Colinus virginianus 1* (zw))	Colinus virginianus	1
294053	(northern bobwhite 1* (zw) [zw] | Colinus virginianus 1* (zw))	northern bobwhite	1
294052	(bobwhite 1* (zw) [zw] | bobwhite quail 1* (zw), partridge 4* (zw))	bobwhite quail	1
294051	(Colinus 1* (zw) [zw] | genus Colinus 1* (zw))	genus Colinus	1
294050	(golden pheasant 1* (zw) [zw] | Chrysolophus pictus 1* (zw))	Chrysolophus pictus	1
294050	(golden pheasant 1* (zw) [zw] | Chrysolophus pictus 1* (zw))	golden pheasant	1
294049	(Chrysolophus 1* (zw) [zw] | genus Chrysolophus 1* (zw))	genus Chrysolophus	1
294048	(argus 2* (zw) [zw] | argus pheasant 1* (zw))	argus pheasant	1
294047	(Argusianus 1* (zw) [zw] | genus Argusianus 1* (zw))	genus Argusianus	1
294046	(afropavo 1* (zw) [zw] | Congo peafowl 1* (zw), Afropavo congensis 1* (zw))	Afropavo congensis	1
294046	(afropavo 1* (zw) [zw] | Congo peafowl 1* (zw), Afropavo congensis 1* (zw))	Congo peafowl	1
294045	(genus Afropavo 1* (zw) [zw] | )	genus Afropavo	1
294044	(ring-necked pheasant 1* (zw) [zw] | Phasianus colchicus 1* (zw))	Phasianus colchicus	1
294044	(ring-necked pheasant 1* (zw) [zw] | Phasianus colchicus 1* (zw))	ring-necked pheasant	1
294042	(Phasianus 1* (zw) [zw] | genus Phasianus 1* (zw))	genus Phasianus	1
294040	(Phasianidae 1* (zw) [zw] | family Phasianidae 1* (zw))	family Phasianidae	1
294039	(maleo 1* (zw) [zw] | Macrocephalon maleo 1* (zw))	Macrocephalon maleo	1
294038	(Macrocephalon 1* (zw) [zw] | genus Macrocephalon 1* (zw))	genus Macrocephalon	1
294037	(brush turkey 1* (zw) [zw] | Alectura lathami 1* (zw))	Alectura lathami	1
294037	(brush turkey 1* (zw) [zw] | Alectura lathami 1* (zw))	brush turkey	1
294036	(Alectura 1* (zw) [zw] | genus Alectura 1* (zw))	genus Alectura	1
294035	(mallee hen 1* (zw) [zw] | )	mallee hen	1
294034	(mallee fowl 1* (zw) [zw] | leipoa 1* (zw), lowan 1* (zw), Leipoa ocellata 1* (zw))	Leipoa ocellata	1
294034	(mallee fowl 1* (zw) [zw] | leipoa 1* (zw), lowan 1* (zw), Leipoa ocellata 1* (zw))	mallee fowl	1
294033	(genus Leipoa 1* (zw) [zw] | )	genus Leipoa	1
294032	(megapode 1* (zw) [zw] | mound bird 1* (zw), mound-bird 1* (zw), mound builder 2* (zw), scrub fowl 1* (zw))	scrub fowl	1
294032	(megapode 1* (zw) [zw] | mound bird 1* (zw), mound-bird 1* (zw), mound builder 2* (zw), scrub fowl 1* (zw))	mound builder	2
294032	(megapode 1* (zw) [zw] | mound bird 1* (zw), mound-bird 1* (zw), mound builder 2* (zw), scrub fowl 1* (zw))	mound bird	1
294030	(Megapodiidae 1* (zw) [zw] | family Megapodiidae 1* (zw))	family Megapodiidae	1
294029	(Texas chachalaca 1* (zw) [zw] | Ortilis vetula macalli 1* (zw))	Ortilis vetula macalli	1
294029	(Texas chachalaca 1* (zw) [zw] | Ortilis vetula macalli 1* (zw))	Texas chachalaca	1
294027	(Ortalis 1* (zw) [zw] | genus Ortalis 1* (zw))	genus Ortalis	1
294026	(piping guan 1* (zw) [zw] | )	piping guan	1
294025	(Pipile 1* (zw) [zw] | genus Pipile 1* (zw))	genus Pipile	1
294024	(Penelope 2* (zw) [zw] | genus Penelope 1* (zw))	genus Penelope	1
294022	(Crax 1* (zw) [zw] | genus Crax 1* (zw))	genus Crax	1
294020	(Cracidae 1* (zw) [zw] | family Cracidae 1* (zw))	family Cracidae	1
294019	(heath hen 1* (zw) [zw] | Tympanuchus cupido cupido 1* (zw))	Tympanuchus cupido cupido	1
294019	(heath hen 1* (zw) [zw] | Tympanuchus cupido cupido 1* (zw))	heath hen	1
294018	(lesser prairie chicken 1* (zw) [zw] | Tympanuchus pallidicinctus 1* (zw))	Tympanuchus pallidicinctus	1
294018	(lesser prairie chicken 1* (zw) [zw] | Tympanuchus pallidicinctus 1* (zw))	lesser prairie chicken	1
294017	(greater prairie chicken 1* (zw) [zw] | Tympanuchus cupido 1* (zw))	Tympanuchus cupido	1
294017	(greater prairie chicken 1* (zw) [zw] | Tympanuchus cupido 1* (zw))	greater prairie chicken	1
294016	(prairie chicken 1* (zw) [zw] | prairie grouse 1* (zw), prairie fowl 1* (zw))	prairie fowl	1
294016	(prairie chicken 1* (zw) [zw] | prairie grouse 1* (zw), prairie fowl 1* (zw))	prairie grouse	1
294016	(prairie chicken 1* (zw) [zw] | prairie grouse 1* (zw), prairie fowl 1* (zw))	prairie chicken	1
294015	(Tympanuchus 1* (zw) [zw] | genus Tympanuchus 1* (zw))	genus Tympanuchus	1
