	id	lemma	domain	pos	tagcount	source	status	comment	variant	project	owner	error_comment	verb_aspect	sense id	synset_id	synset	sense_id
8282		pokład rufowy		2.0				##K: specj. ##D: powierzchnia pokładu na statku w części rufowej.<##nDD> 	1.0					360513			
8283		bluzka koszulowa		2.0				##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>	1.0					361218			
8284		powłóczyste spojrzenie		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD> ##A1: {radość, cieszenie sie na; dobro drugiego, szczęście} + s [Jego powłóczyste spojrzenie rozpalało wszystkie moje zmysły.] ##A2: {radość, cieszenie sie na; dobro drugiego, szczęście} + s [Obdarzyła go powłóczystym spojrzeniem i kołyszącym się krokiem oddaliła w głąb korytarza.]	1.0					361245			
8285		nocna zmiana		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					361445			
8286		stróż nocny		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD> 	1.0					361446			
8287		ratownik wodny		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					361551			
8288		agent nieruchomości		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					361556			
8290		nauczyciel nauczania początkowego		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					361609			
8291		nauczyciel nauczania wczesnoszkolnego		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					361610			
8292		nauczyciel przedmiotowy		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD> 	1.0					361611			
8293		faza kryzysu		2.0				##K: specj. ##D: faza cyklu koniunkturalnego, podczas którego rośnie bezrobocie, a maleją produkcja, zatrudnienie, inwestycje, popyt, ceny. <##nDD>	1.0					361614			
8294		faza depresji		2.0				##K: specj. ##D: faza, w której następuje koniec spadku produkcji, zatrudnienia, inwestycji, popytu i cen. <##nDD>	1.0					361616			
8295		opiekunka do dziecka		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					361630			
8296		pracownik komunalny		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					361729			
8297		robotnik budowlany		2.0				##K: og. ##D: każdy robotnik niezbędny na statystycznej budowie, który wykonuje pracę związaną ze stawianiem nowych budynków i innych budowli, remontami itd. <##nDD> ##A1: 0 ##A2: 0	1.0					361733			
8298		górnik odkrywkowy		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD> ##A1: 0 ##A2: 0	1.0					361734			
8299		pracownik etatowy		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD> <##s>	1.0					361739			
8300		emerytowany pracownik		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD> ##A1: 0 ##A2: 0	1.0					361741			
8301		pracownik portowy		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					361745			
8303		pomoc naukowa		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					361749			
8304		pomoc dentystyczna		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD> 	1.0					361750			
8305		pełniący obowiązki		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					361764			
8306		służba publiczna		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD> 	1.0					361766			
8307		urzędnik miejski		2.0				##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>	1.0					361767			
8308		pilot akrobatyczny		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD> ##A1: 0 ##A2: 0	1.0					361768			
8309		śmigło o zmiennym kącie natarcia		2.0				##K: specj. ##D: smigło samolotowe, którego łopaty mogą zmieniać kąt natarcia w trakcie lotu. <##s> <##nDD>	1.0					361771			
8310		pędnik strugowodny		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					361775			
8311		film amatorski		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					361786			
8312		wersja kinowa		2.0				##K: og. ##D: film w takiej postaci, jaka weszła do kin; zazwyczaj wersja ta jest krótsza od reżyserskiej. <##nDD>	1.0					361787			
8313		film trójwymiarowy		2.0				##K: og. ##D: film, który trzeba oglądać w specjalnych dwukolorowych okularach, dający iluzję trójwymiaru. <##nDD> 	1.0					361796			
8314		film w zwolnionym tempie		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					361797			
8315		film telewizyjny		2.0				##K: og. ##D: film wyprodukowany na potrzebny telewizji i w niej emitowany. <##nDD>	1.0					361798			
8316		pełnometrażowy film fabularny		2.0				film fabularny, który ma ponad 55 minut – przeciętnie 90-132 minut <##nDD>	1.0					361802			
8317		długometrażowy film fabularny		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					361803			
8318		film komediowy		2.0				gatunek filmowy przedstawiający śmieszne, humorystyczne sytuacje i postaci, mający najczęściej happy end (oprócz czarnych komedii) (Wikipedia) <##nDD>	1.0					361808			
8319		komedia kryminalna		2.0				##K: og. ##D: gatunek filmowy, łączący fabułę dotyczącą zbrodni i jej wykrywania z elementami komizmu, często o charakterze czarnego humoru. <##nDD>	1.0					361810			
8320		komedia sensacyjna		2.0				##K: og. ##D: film, łączący cechy komedii i filmu akcji. <##nDD>	1.0					361812			
8321		film science-fiction		2.0				##K: og. ##D: gatunek filmowy, którego fabuła osnuta jest na przewidywanych osiągnięciach nauki i techniki oraz na ukazaniu ich wpływu na życie jednostki lub społeczeństwa. {##L: http://pl.wikipedia.org/wiki/Film_fantastycznonaukowy} <##nDD>	1.0					361815			
8322		film SF		2.0				##K: og. ##D: gatunek filmowy, którego fabuła osnuta jest na przewidywanych osiągnięciach nauki i techniki oraz na ukazaniu ich wpływu na życie jednostki lub społeczeństwa. {##L: http://pl.wikipedia.org/wiki/Film_fantastycznonaukowy} <##nDD>	1.0					361816			
8323		film s-f		2.0				##K: og. ##D: gatunek filmowy, którego fabuła osnuta jest na przewidywanych osiągnięciach nauki i techniki oraz na ukazaniu ich wpływu na życie jednostki lub społeczeństwa. {##L: http://pl.wikipedia.org/wiki/Film_fantastycznonaukowy} <##nDD>	1.0					361817			
8324		film S-F		2.0				##K: og. ##D: gatunek filmowy, którego fabuła osnuta jest na przewidywanych osiągnięciach nauki i techniki oraz na ukazaniu ich wpływu na życie jednostki lub społeczeństwa. [##P: W filmach S-F najczęściej pojawiają się tematy takie jak:życie na innych planetach, podróże w czasie oraz nadnaturalne zdolności ludzkiego ciała i umysłu.] {##L: http://pl.wikipedia.org/wiki/Film_fantastycznonaukowy} <##nDD>	2.0					361818			
8325		komedia science-fiction		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					361827			
8326		komedia SF		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					361828			
8327		komedia s-f		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					361829			
8328		komedia S-F		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	2.0					361830			
8329		film wojenny		2.0				##K: og. ##D: gatunek filmowy dotyczący wojny, zwykle skoncentrowany na bitwach lądowych, morskich lub powietrznych, czasem skupiający się także na losach jeńców wojennych, tajnych operacjach wojskowych, treningu adeptów oraz innych tematach powiązanych. {##L: http://pl.wikipedia.org/wiki/Film_wojenny} <##nDD>	1.0					361834			
8330		film antywojenny		2.0				##K: og. ##D: film, który pokazuje świat bólu i horror wojny, często z politycznego lub ideologicznego punktu widzenia. <##nDD>	1.0					361835			
8331		dramat wojenny		2.0				##K: og. ##D: gatunek filmowy dotyczący wojny, zwykle skoncentrowany na bitwach lądowych, morskich lub powietrznych, czasem skupiający się także na losach jeńców wojennych, tajnych operacjach wojskowych, treningu adeptów oraz innych tematach powiązanych. <##nDD> 	1.0					361836			
8332		film dramatyczny		2.0				dramat <##nDD> 	1.0					361837			
8333		film psychologiczny		2.0				##K: og. ##D: gatunek filmowy, w którym fabuła skoncentrowana jest na przeżyciach psychicznych głównych bohaterów, wnikaniu w psychologiczne motywacje postaci, natomiast dramaty rozgrywają się w duszach bohaterów. <##nDD>	1.0					361839			
8334		dramat sensacyjny		2.0				##K: og. ##D: . [##P: ] {##L: http://pl.wikipedia.org/wiki/Film_sensacyjny} <##nDD>	1.0					361840			
8335		dramat sądowy		2.0				##K: og. ##D: gatunek filmowy, którego akcja umieszczona jest na sali sądowej; filmy te mogą też dotyczyć spraw kryminalnych, które swój finał znajdują na sali sądowej. {##L: http://pl.wikipedia.org/wiki/Dramat_s%C4%85dowy} <##nDD>	1.0					361842			
8336		dramat katastroficzny		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					361843			
8337		film kryminalny		2.0				##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>	1.0					361844			
8338		film aktorski		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD> 	1.0					361845			
8339		film oświatowy		2.0				Filmy oświatowe realizowane w celach edukacyjnych mogą mieć charakter zarówno dokumentalny jak i inscenizowany (Wikipedia) <##nDD>	1.0					361846			
8340		film historyczny		2.0				##K: og. ##D: stosowana w Polsce nazwa gatunku filmowego, traktującego o wydarzeniach historycznych, prezentującego wydarzenia z przeszłości, relacje, dokumenty i wspomnienia; nazwa stosowana jest zarówno do filmów o charakterze rekonstrukcji historycznej, jak i interpretacji reżyserskiej. {##L: http://pl.wikipedia.org/wiki/Film_historyczny} <##nDD>	1.0					361847			
8341		film samurajski		2.0				##K: og. ##D: gatunek filmu japońskiego, którego akcja rozgrywa się w Japonii w czasach historycznych i opowiada o przygodach samurajów. {##L: http://pl.wikipedia.org/wiki/Film_samurajski} <##nDD>	1.0					361849			
8342		film szpiegowski		2.0				##K: og. ##D: gatunek filmowy, którego fabuła osnuta jest wokół tematyki szeroko pojętego szpiegostwa. {##L: http://pl.wikipedia.org/wiki/Film_szpiegowski} <##nDD>	1.0					361850			
8343		przyrząd badawczy		2.0				##K: og. ##D: przyrząd stosowany w badaniach. [##W: Zakłada również, że aby coś zbadać, trzeba mieć ścisłą definicję tego, co się bada – dopiero wtedy możliwe jest stworzenie odpowiedniej metody i przyrządu badawczego.] <##nDD>	1.0					361851			
8344		przyrząd naukowy		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					361852			
8345		mikroskop biokularowy		2.0				mikroskop, którego używa się, patrząc dwoma oczyma <##nDD>	1.0					361857			
8346		mikroskop dwuokularowy		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					361858			
8347		mikroskop monookularowy		2.0				##K: specj. ##D: mikroskop, przez który patrzy się jednym okiem, przymrużywszy drugie. <##nDD>	1.0					361859			
8348		mikroskop binokularowy		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					361860			
8349		mikroskop jednookularowy		2.0				##K: specj. ##D: mikroskop, przez który patrzy się jednym okiem, przymrużywszy drugie. [##P: ] {##L: } <##nDD>	1.0					361861			
8350		mikroskop złożony		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					361862			
8351		szkło powiększające		2.0				##K: og. ##D: soczewka skupiająca, dająca powiększenie mniejsze niż trzykrotne. <##nDD>	1.0					361864			
8352		mikroskop skaningowy		2.0				##K: specj. ##D: rodzaj mikroskopu, w którym nad powierzchnią badanego materiału przemieszcza się głowica pomiarowa, skanująca właściwości fizyczne tejże powierzchni, badając je tym sposobem. <##nDD>	1.0					361868			
8353		przyrząd medyczny		2.0				##K: og. ##D: przyrząd wykorzystywany w medycynie. <##nDD>	1.0					361870			
8354		scenariusz filmowy		2.0				##K: og. ##D: materiał literacki będący podstawą realizacji fabuły filmu z narracją w czasie teraźniejszym – zawiera dialogi, opis akcji, postaci, miejsc i czasu. [##P: ] {##L: } <##nDD>	1.0					361875			
8355		sztuka pasyjna		2.0				##K: og. ##D: utwór dramatyczny, przedstawiający ostatnie chwile życia Jezusa Chrystusa, wystawiany pod koniec Wielkiego Postu w kościele lub na wolnym powietrzu. [##P: ] {##L: http://pl.wikipedia.org/wiki/Misterium_m%C4%99ki_Pa%C5%84skiej} <##nDD>	1.0					361879			
8356		komedia antyczna		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					361880			
8357		komedia starogrecka		2.0				##K: specj. ##D: jeden z podstawowych gatunków dramatu starożytnej Grecji, traktowany jako opozycyjny do tragedii, ukształtowany w V wieku p.n.e. {##L: http://pl.wikipedia.org/wiki/Komedia_starogrecka} <##nDD>	1.0					361883			
8358		forma teatralna		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD> ##A1: 0 ##A2: 0	1.0					361887			
8359		komedia bulwarowa		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD> ##A1: 0 ##A2: 0	1.0					361888			
8360		komedia wysoka		2.0				##K: specj. ##D: komedia, która porusza tematy ważne. <##nDD> 	1.0					361889			
8361		program cykliczny		2.0				w telewizji lub radiu <##s> <##nDD>	1.0					361891			
8362		serial filmowy		2.0				##K: og. ##D: emitowany w telewizji cykl filmów tworzących spójną całość. [##P: ,,Magiczne drzewo’’ było międzynarodowym serialem filmowym w reżyserii Andrzeja Maleszki.] <##nDD> 	1.0					361895			
8363		program informacyjny		2.0				gatunek programu telewizyjnego, którego głównym celem jest przedstawienie bieżących wydarzeń, najczęściej politycznych, ale także kulturalnych, sportowych, itp. oraz prognozy pogody (Wikipedia) <##s> <##nDD>	1.0					361896			
8364		program rozrywkowy		2.0				##K: og. ##D: telewizyjny program, którego głównym celem jest zabawienie widza, rozrywka. [##W: Firma produkuje głównie teleturnieje i programy rozrywkowe.] <##s> <##nDD>	1.0					361899			
8365		program z telefonicznym udziałem widzów		2.0				##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>	1.0					361902			
8366		program z telefonicznym udziałem słuchaczy		2.0				##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>	1.0					361903			
8367		program z telefonicznym udziałem radiosłuchaczy		2.0				##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>	1.0					361904			
8368		program w kolorze		2.0				1971 – Telewizja Polska nadała pierwszy program w kolorze (Wikipedia) <##s> <##nDD>	1.0					361905			
8369		program specjalny		2.0				program poświęcony w całości jakiemuś konkretnemu zagadnieniu <##s> <##nDD>	1.0					361906			
8370		program telewizyjny		2.0				"##K: og. ##D: program emitowany w telewizji, podstawowa jednostka ramówek stacji telewizyjnych. [##W: Najpopularniejszym programem telewizyjnym w naszej stacji jest obecnie audycja pt. ""Małgosia w kuchni"".] {##L: http://pl.wikipedia.org/wiki/Program_telewizyjny_(audycja)} <##nDD>"	1.0					361907			
8371		wydanie specjalne		2.0				##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>	1.0					361908			
8372		redakcja gazety		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					361913			
8373		pozaukładowa jednostka miary		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					361923			
8374		jednostka miary układu SI		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					361924			
8375		jednostka układu SI		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					361939			
8376		jednostka SI		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					361940			
8377		jednostka poziomu natężenia dźwięku		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					361948			
8378		jednostka przyśpieszenia		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					361952			
8379		jednostka twardości		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					361954			
8380		jednostka przekroju czynnego		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					361965			
8381		stopa kwadratowa		2.0				##K: specj. ##D: jednostka powierzchni równa polu kwadratu o boku długości jednej stopy. <##nDD>	1.0					361972			
8382		jednostka metryczna		2.0				##K: specj. ##D: dziesiętna jednostka miary wyrażona w wielokrotnościach lub podwielokrotnościach metra. <##nDD>	1.0					361988			
8383		jednostka pracy		2.0				##K: og. ##D: jednostka opisująca ilość pracy wyprodukowanej przez ciało. [##W: Kilogramometr to jednostka pracy, energii i momentu siły w układzie MKS i MKSA.] {##L: } <##nDD>	1.0					362041			
8384		jednostka avoirdupois		2.0				##K: specj. ##D: system wag oparty na funcie i 16 uncjach używany w USA, a także w codziennych sytuacjach w Wielkiej Brytanii, Kanadzie i Australii. <##nDD>	1.0					362096			
8385		metryczna jednostka masy		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					362097			
8386		warta honorowa		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					362317			
8387		starościna weselna		2.0				##K: og.	1.0					362320			
8389		metryczna jednostka objętości		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					362417			
8390		jednostka objętości ciał sypkich		2.0				##K: og. ##D: określona miara, jakiej używano (lub używa się) w odniesieniu rzeczy sypkich. <##nDD>	1.0					362418			
8391		jednostka objętości płynów		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					362446			
8392		jednostka miary używana w żegludze		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					362866			
8393		prędkość światła w próżni		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					362870			
8394		prędkość światła w ośrodku materialnym		2.0				##K: specj. ##D: prędkość, z jaką porusza się światło w ośrodku materialnym. <##nDD>	1.0					362872			
8395		kilometr na sekundę		2.0				##K: specj. ##D:. [##P: ] {##L: } <##nDD>	1.0					362875			
8396		jednostka radioaktywności		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					362891			
8397		litrów na sto kilometrów		2.0				##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>	1.0					362884			
8398		litrów na 100 km		2.0				##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>	1.0					362885			
8399		l na 100 km		2.0				##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>	1.0					362886			
8400		jednostka natężenia prądu		2.0				##K: og. ##D: jednostka miary natężenia prądu elektrycznego. [##W: Jednostką natężenia prądu elektrycznego w układzie SI jest amper A.] <##nDD>	1.0					362917			
8401		jednostka przewodności		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					362924			
8402		jednostka rezystancji		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					362925			
8403		jednostka ładunku elektrycznego		2.0				##K: specj. ##D: jednostka wyrażająca fundamentalną właściwość materii przejawiającą się w oddziaływaniu elektromagnetycznym ciał. [##W: Amperogodzina jest jednostką ładunku elektrycznego i odpowiada całkowitemu ładunkowi elektrycznemu, jaki może wytworzyć ogniwo.] {##L: } <##nDD>	1.0					362933			
8404		jednostka pojemności elektrycznej		2.0				##K: specj. ##D: jednostka opisująca wielkość fizyczną C równą stosunkowi ładunku q zgromadzonego na przewodniku do potencjału \varphi tego przewodnika. <##nDD>	1.0					362942			
8405		jednostka potencjału		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					362958			
8406		jednostka napięcia		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					362959			
8407		jednostka siły elektromotorycznej		2.0				##K: specj. ##D: każda jednostka, za pomocą której charakteryzuje się źródła energii elektrycznej. <##nDD>	1.0					362964			
8408		nerwowo chory		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					362988			
8410		nieuleczalnie chory		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					362990			
8412		jednostka natężenia pola magnetycznego		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					363003			
8413		jednostka indukcji magnetycznej		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					363006			
8414		jednostka strumienia indukcji magnetycznej		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					363014			
8415		jednostka indukcyjności		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					363019			
8416		jednostka luminancji		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					363029			
8417		jednostka natężenia światła		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					363040			
8418		jednostka miary strumienia świetlnego		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					363042			
8419		jednostka siły magnetomotorycznej		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					363167			
8420		jednostka momentu magnetycznego		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					363170			
8421		jednostka chłonności akustycznej		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					363177			
8422		jednostka lepkości		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					363199			
8423		jednostka energii wybuchu		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					363204			
8424		zakład komunalny		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					363213			
8425		zakład usług komunalnych		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					363214			
8426		sektor dysku		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					363402			
8427		klaster dyskowy		2.0				##K: specj. ##D: w systemie plików: podstawowa jednostka przechowywania danych, składająca się z jednego lub kilku sektorów nośnika danych; obszar jednego klastra można wypełnić danymi należącymi tylko do jednego pliku. {##L: http://pl.wikipedia.org/wiki/Klaster_dyskowy} <##nDD>	1.0					363403			
8428		uszkodzony sektor dysku		2.0				##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>	1.0					363420			
8429		terytorium autonomiczne		2.0				##K: og. ##D: fragment obszaru państwa, cieszący się pewną niezależnością od władzy centralnej, niejednokrotnie posiadający własne władze. {##L: http://pl.wikipedia.org/wiki/Terytorium_autonomiczne} <##nDD> 	1.0					380895			
8430		drobna jednostka monetarna		2.0				##K: og. ##D: . [##P: ] {##L: http://pl.wikipedia.org/wiki/Moneta_zdawkowa} <##nDD>	1.0					363455			
8431		jednostka gęstości		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					363497			
8432		jednostka natężenia bólu		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					363508			
8433		manipulator robotyczny		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					363513			
8434		mysz komputerowa		2.0				##K:  ##D: . [##P: ] {##L: } <##s> <##nDD>	1.0					363516			
8435		klawisz myszki		2.0				##K:  ##D: . [##P: ] <##nDD>	1.0					363517			
8436		lewy klawisz myszki		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					363518			
8437		lewy przycisk myszy		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					363519			
8438		przycisk myszy		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					363520			
8439		prawy przycisk myszy		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					363522			
8440		prawy klawisz myszki		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					363523			
8441		elektroda ogniskująca		2.0				##K: specj. ##D: elektroda, która umożliwia uzyskanie na ekranie plamki o bardzo małej powierzchni. [##P: Elektroda ogniskująca może być zaopatrzona w siateczkę metalową, która pełni rolę analizatora energii.] <##nDD> 	1.0					363527			
8442		próżniowa lampa elektronowa		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					363532			
8443		gazowa lampa elektronowa		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					363533			
8444		jednostka bezwymiarowa		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					363553			
8445		jednostka pracy		2.0				<##nDD>	2.0					363554			
8446		bateria fotoelektryczna		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					363565			
8447		bateria termoelektryczna		2.0				##K: specj. ##D: zespół ogniw termoelektrycznych zamieniających energię cieplną (różnicę temperatur) na elektryczną. {##L: http://pl.wikipedia.org/wiki/Bateria_termoelektryczna} <##nDD>	1.0					363566			
8448		mały paluszek		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					363568			
8449		bateria R14		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					363574			
8450		bateria R20		2.0				##K: specj. ##D: bateria gruba okrągła o napięciu 1,5 V. <##nDD>	1.0					363576			
8451		gruba bateria		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					363577			
8452		bateria gruba okrągła		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					363578			
8453		bateria płaska		2.0				##K: specj. 	1.0					363579			
8456		bateria R12		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					363580			
8457		akumulator samochodowy		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					363583			
8458		ogniwo srebrowo-cynkowe		2.0				##K: specj. 	1.0					363585			
8461		ogniwo AgZn		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					363588			
8462		ogniwo mokre chemicznie		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					363590			
8463		ogniwo rtęciowo-cynkowe		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					363592			
8464		artysta cyrkowy		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					363791			
8465		torpeda akustyczna		2.0				##K: specj. ##D: odmiana torpedy, której system naprowadzania jest oparty na odbiorze fal akustycznych (hałasu) wytwarzanych przez statki i okręty. [##W: Torpedy akustyczne były pierwszymi torpedami samonaprowadzającymi.] {##L: https://pl.wikipedia.org/wiki/Torpeda_akustyczna} <##nDD> 	1.0					363811			
8466		torpeda zdalnie sterowana		2.0				##K: specj. ##D: torpeda sterowana ręcznie przez człowieka. <##s> <##nDD>	1.0					363812			
8467		armata przeciwlotnicza Boforsa		2.0				 armata przeciwlotnicza szwedzkiej firmy Bofors skonstruowana przed rozpoczęciem drugiej wojny światowej (Wikipedia) <##s> <##nDD>	1.0					363815			
8468		karabin maszynowy Browning M1918		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					363816			
8469		Karabin maszynowy Browninga		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					363817			
8470		karabin maszynowy MG08		2.0				 niemiecki ciężki karabin maszynowy, znany w Polsce jako Maxim wz. 08. Jedna z głównych wersji karabinu maszynowego konstrukcji Hirama Maxima (Wikipedia) <##nDD>	2.0					363818			
8471		karabin maszynowy Maxim		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					363820			
8472		talia kart		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					364038			
8473		karta tarota		2.0				karta do gry w tarota, wróżenia bądź medytacji <##s> <##nDD>	1.0					364039			
8474		gra w kółko i krzyżyk		2.0				##K:  ##D: . [##P: ] {##L: } <##s> <##nDD> ##A1: 0	1.0					364045			
8475		gra w lotki		2.0				##K: og. ##D: . [##P: ] {##L: http://pl.wikipedia.org/wiki/Dart} <##s> <##nDD> ##A1: 0 ##A2: 0	1.0					364048			
8476		gra w rzutki		2.0				##K: og. ##D: . [##P: ] {##L: http://pl.wikipedia.org/wiki/Dart} <##s> <##nDD> ##A1: 0 ##A2: 0	1.0					364049			
8477		gra w strzałki		2.0				##K: og. ##D: . [##P: ] {##L: http://pl.wikipedia.org/wiki/Dart} <##s> <##nDD> ##A1: 0 ##A2: 0	1.0					364050			
8478		gra w klasy		2.0				##K:  ##D: . [##P: ] {##L: } <##s> <##nDD> ##A1: 0 ##A2: 0	1.0					364057			
8479		gra w kręgle		2.0				##K:  ##D: . [##P: ] {##L: } <##s> <##nDD> ##A1: 0 ##A2: 0	1.0					364058			
8480		mecz sparingowy		2.0				##K: og.	1.0					364059			
8482		korespondent zagraniczny		2.0				##K:  ##D: . [##P: ] {##L: } <##nDD>	1.0					364067			
